Observed_PM25,Random_Forest_Predicted_PM25,Gradient_Boosting_Predicted_PM25,RF_Residual,GB_Residual
7.147,7.672796666666665,7.543389431846634,-0.5257966666666647,-0.3963894318466341
6.02,6.269983333333343,6.221064979553906,-0.24998333333334344,-0.20106497955390612
9.051,8.654823333333344,8.170112186740898,0.39617666666665663,0.8808878132591023
6.471,6.72963666666667,6.881546146880702,-0.2586366666666695,-0.41054614688070235
6.513,7.652073333333344,7.779747085932682,-1.1390733333333438,-1.266747085932682
9.968,8.863113333333313,9.411300359307392,1.1048866666666868,0.5566996406926084
6.144,5.924390000000005,6.180540130399067,0.21960999999999498,-0.03654013039906712
13.735,12.645346666666669,9.94706019141007,1.089653333333331,3.787939808589929
5.27,5.905876666666671,6.67710981158995,-0.6358766666666718,-1.40710981158995
7.519,7.180720000000004,7.4780971565830106,0.3382799999999957,0.040902843416989576
8.514,8.697353333333345,8.18760280460104,-0.18335333333334525,0.3263971953989593
6.201,6.252713333333321,5.942013087504261,-0.05171333333332129,0.2589869124957387
6.336,5.2251900000000004,5.1440216066635935,1.1108099999999999,1.1919783933364068
10.381,9.828253333333327,9.740624301175389,0.5527466666666729,0.6403756988246112
5.323,5.8559466666666635,5.583735469379558,-0.5329466666666631,-0.2607354693795578
4.72,4.994846666666664,4.954164173703811,-0.27484666666666424,-0.23416417370381115
8.394,8.58403333333333,7.439157276528793,-0.1900333333333304,0.9548427234712067
9.183,8.973410000000003,11.257122264920804,0.20958999999999683,-2.0741222649208044
6.35,6.44980666666667,5.879907140028042,-0.09980666666667037,0.4700928599719578
6.689,7.189606666666665,7.2967778129573855,-0.5006066666666653,-0.6077778129573854
4.965,4.778753333333334,5.035056997025555,0.18624666666666556,-0.07005699702555557
5.508,5.7646666666666775,5.427292747503604,-0.2566666666666775,0.08070725249639565
6.06,6.116150000000006,6.642632784763568,-0.056150000000006806,-0.5826327847635682
4.398,4.720143333333332,5.349960910439434,-0.3221433333333321,-0.9519609104394346
6.356,6.552926666666675,8.001561975929217,-0.19692666666667513,-1.6455619759292173
5.786,6.139403333333336,5.566923843000938,-0.3534033333333362,0.21907615699906202
6.093,5.753353333333317,4.827669041516129,0.33964666666668286,1.2653309584838706
5.905,6.583170000000015,7.164221262259193,-0.6781700000000148,-1.2592212622591932
9.487,3.398263333333331,5.099010731988151,6.088736666666669,4.387989268011849
6.09,5.899683333333329,6.439513810906473,0.19031666666667046,-0.3495138109064735
2.113,5.062476666666671,7.024824705426061,-2.9494766666666714,-4.911824705426062
4.965,5.304029999999998,5.344996224960836,-0.3390299999999984,-0.37999622496083596
