osm_id,osm_code,osm_fclass,osm_name,osm_ref,osm_oneway,osm_maxspeed,osm_layer,osm_bridge,osm_tunnel,NO2points,NO2drives,NO2_ugm3,NOpoints,NOdrives,NO_ugm3,CO2points,CO2drives,CO2_mgm3,COpoints,COdrives,CO_mgm3,O3points,O3drives,O3_ugm3,PM25points,PM25drives,longitude,latitude,Observed_PM25,RF_Predicted_PM25,GB_Predicted_PM25,RF_Residual,GB_Residual
38358413,5121,unclassified,Mayor Street Upper,,F,0,0,False,False,11,2.0,-17.49,11,2.0,-7.881,11,2.0,804.323,11,2.0,0.332,4,2.0,70.134,11,2.0,-6.239636975,53.34902355,9.057,7.426649999999977,6.369819654652131,1.630350000000023,2.687180345347869
130294072,5122,residential,St Alphonsus Road Upper,,B,30,0,False,False,161,23.0,5.388,213,31.0,0.181,180,31.0,808.156,213,31.0,0.356,56,22.0,52.338,232,33.0,-6.259709367488306,53.36483747802042,4.927,4.862393333333338,5.576735111833749,0.06460666666666182,-0.6497351118337491
5379607,5122,residential,Saint Assam's Avenue,,B,30,0,False,False,76,14.0,-10.942,83,16.0,-3.107,73,14.0,784.182,83,16.0,0.325,28,14.0,54.502,94,17.0,-6.170708457659716,53.38104544690905,5.479,5.171746666666667,6.075242945857886,0.3072533333333327,-0.5962429458578855
3785528,5122,residential,Carnlough Road,,B,30,0,False,False,177,22.0,1.925,217,27.0,-2.641,197,27.0,794.236,209,27.0,0.323,62,22.0,53.225,235,29.0,-6.291394025515897,53.369150626618904,5.52,5.538859999999995,5.268637009685368,-0.018859999999995658,0.2513629903146315
128570462,5122,residential,Greenville Terrace,,F,30,0,False,False,514,26.0,-1.229,559,30.0,-7.041,491,29.0,780.833,554,30.0,0.338,186,26.0,59.427,571,30.0,-6.278515095172474,53.33343629967721,5.507,5.5606533333333275,5.508586903218976,-0.05365333333332778,-0.0015869032189765875
318873406,5115,tertiary,Greencastle Road,,B,50,0,False,False,104,19.0,5.117,126,22.0,-10.718,116,21.0,795.621,128,22.0,0.355,39,19.0,44.123,128,21.0,-6.203074290262444,53.39660905255408,6.75,7.374559999999995,6.755159635993994,-0.6245599999999953,-0.0051596359939942715
496306421,5122,residential,,,B,30,0,False,False,7,6.0,22.932,8,7.0,-8.102,8,7.0,816.696,8,7.0,0.393,2,2.0,52.336,8,7.0,-6.201130893993049,53.36437362627825,10.413,7.330926666666669,7.597348493225714,3.082073333333331,2.8156515067742864
218851685,5114,secondary,Parnell Road,R111,B,50,0,False,False,1409,70.0,19.87,1786,82.0,9.92,1523,84.0,819.03,1793,85.0,0.444,534,70.0,47.509,1876,84.0,-6.276826114412971,53.329607335090614,7.213,7.460693333333342,6.860944395789097,-0.2476933333333422,0.35205560421090265
41712473,5141,service,,,F,0,0,False,False,8,8.0,7.333,11,11.0,0.141,11,11.0,798.617,12,12.0,0.38,3,3.0,51.337,12,12.0,-6.310287000000001,53.3423529,6.379,6.849363333333328,6.113964727857161,-0.4703633333333288,0.2650352721428382
361450280,5115,tertiary,Ashtown Road,L3101,B,50,0,False,False,147,16.0,22.47,152,17.0,45.493,128,15.0,844.868,153,17.0,0.388,51,16.0,34.762,169,18.0,-6.3325408731114186,53.374760146733784,8.486,6.580463333333344,6.717560318828834,1.9055366666666567,1.7684396811711665
44668398,5115,tertiary,Guild Street,,B,50,0,False,False,269,45.0,36.404,233,44.0,40.121,262,51.0,853.85,294,55.0,0.465,104,38.0,43.79,305,55.0,-6.240972393626721,53.34903165735952,9.363,8.499876666666664,8.13512568795532,0.8631233333333359,1.2278743120446798
50677867,5122,residential,,,B,0,0,False,False,1,1.0,-3.984,1,1.0,-0.631,1,1.0,803.72,1,1.0,0.418,1,1.0,48.23,1,1.0,-6.291711725094417,53.406821039489216,8.984,6.203380000000004,6.364135089187441,2.7806199999999963,2.6198649108125593
50883260,5114,secondary,Merrion Road,R118,B,50,0,False,False,276,27.0,31.033,281,28.0,0.338,254,28.0,859.976,290,30.0,0.436,107,27.0,40.238,297,30.0,-6.2232646931864695,53.32551919297565,9.191,9.23013333333333,8.48464266249723,-0.03913333333332858,0.7063573375027712
9192144,5122,residential,Victoria Road,,B,50,0,False,False,113,13.0,-4.368,151,17.0,-6.525,133,18.0,787.948,157,18.0,0.358,45,13.0,60.661,164,18.0,-6.276220824253432,53.30880471896433,4.759,4.808620000000001,5.058266075802457,-0.049620000000000886,-0.299266075802457
482928065,5114,secondary,Luke Kelly Bridge,R803,B,50,1,True,False,56,30.0,34.226,57,31.0,4.538,57,31.0,887.795,61,34.0,0.512,22,19.0,45.344,60,32.0,-6.2423354,53.362057300000004,9.384,7.91651,7.955092288859773,1.4674900000000006,1.4289077111402273
114207514,5114,secondary,Memorial Road,R105,F,50,0,False,False,953,43.0,44.93,1041,48.0,8.864,884,47.0,847.657,1043,48.0,0.418,352,42.0,32.966,1104,49.0,-6.2515304155438,53.34932912524523,7.279,7.405743333333332,8.360786541917802,-0.12674333333333188,-1.0817865419178023
7990779,5122,residential,Ennel Drive,,B,30,0,False,False,178,16.0,7.569,199,17.0,-6.384,179,15.0,797.621,199,17.0,0.324,66,14.0,41.358,222,18.0,-6.194463194748084,53.384698175960985,5.523,5.676593333333339,6.443454865940773,-0.15359333333333947,-0.9204548659407736
477811932,5141,service,,,B,0,0,False,False,19,16.0,16.981,18,16.0,8.317,18,17.0,814.807,19,16.0,0.377,10,9.0,45.123,20,17.0,-6.2881914000000005,53.34298025,7.02,8.989616666666667,6.726947405577229,-1.969616666666667,0.2930525944227709
25096132,5122,residential,Albert College Avenue,,B,30,0,False,False,7,1.0,8.599,9,1.0,-21.458,9,1.0,816.887,7,1.0,0.323,4,1.0,68.431,9,1.0,-6.262619066374473,53.385152407611095,2.876,3.9140099999999993,5.949152786726772,-1.0380099999999994,-3.0731527867267725
27492469,5122,residential,Elton Park,,B,30,0,False,False,1,1.0,-9.358,1,1.0,-10.76,1,1.0,796.919,1,1.0,0.304,0,,,1,1.0,-6.1811849500000005,53.39454835,6.462,5.2996300000000005,6.515361960120277,1.1623699999999992,-0.053361960120277274
8027145,5122,residential,Annadale Crescent,,B,50,0,False,False,152,18.0,-2.317,199,22.0,-10.616,169,22.0,803.36,198,22.0,0.315,54,17.0,57.776,205,22.0,-6.2417010598058305,53.37171649774295,5.473,5.847853333333334,5.636220622800659,-0.37485333333333415,-0.16322062280065897
37721078,5114,secondary,Pearse Street,R802,B,50,0,False,False,1601,129.0,26.664,1838,150.0,19.716,1662,148.0,824.476,1894,161.0,0.412,592,131.0,38.43,2021,162.0,-6.23917262173273,53.34248363326228,8.048,7.872336666666666,7.971217472624918,0.1756633333333344,0.07678252737508195
30676194,5115,tertiary,Balbutcher Lane,,B,30,0,False,False,314,14.0,5.125,329,16.0,29.518,280,16.0,787.375,326,16.0,0.349,116,12.0,50.437,340,15.0,-6.266603129939633,53.397607655527736,5.985,6.145140000000006,5.615060521786787,-0.1601400000000055,0.3699394782132135
257129432,5114,secondary,Chapelizod Bypass,R148,F,80,0,False,False,36,18.0,9.763,44,20.0,-20.707,35,16.0,802.408,44,20.0,0.326,14,13.0,49.561,46,20.0,-6.335765640181535,53.345024370941346,5.769,5.621183333333336,6.133713788888298,0.14781666666666382,-0.36471378888829786
22689981,5122,residential,Blood Stoney Road,,B,30,0,False,False,291,23.0,6.678,334,25.0,-6.902,295,25.0,792.371,329,25.0,0.319,113,23.0,47.009,348,25.0,-6.236095791351251,53.34473431931726,6.152,5.8120400000000005,5.994907345034532,0.3399599999999996,0.1570926549654681
361450282,5114,secondary,Blackhorse Avenue,R806,B,50,0,False,False,76,13.0,9.341,84,16.0,-5.381,73,16.0,808.882,85,16.0,0.34,28,13.0,43.124,89,16.0,-6.320594930218189,53.365227674679176,5.244,5.900313333333331,5.543900144218656,-0.6563133333333315,-0.29990014421865663
444054784,5141,service,,,B,0,0,False,False,8,8.0,19.595,10,9.0,25.77,9,9.0,806.049,10,9.0,0.314,3,3.0,45.566,11,9.0,-6.281878866760126,53.33831996780735,13.101,8.408359999999997,6.542778943245203,4.692640000000004,6.558221056754798
3708956,5122,residential,Bannow Road,,B,30,0,False,False,144,21.0,2.289,207,26.0,-0.429,176,26.0,791.791,201,26.0,0.323,55,21.0,46.143,229,28.0,-6.294273694832663,53.370702968859746,5.821,5.877966666666677,5.299445087311576,-0.05696666666667749,0.5215549126884236
4934446,5114,secondary,Haddington Road,R111,B,50,0,False,False,927,103.0,26.616,1397,127.0,10.276,1298,135.0,826.854,1441,139.0,0.447,349,104.0,44.863,1485,139.0,-6.237252266273175,53.33641633487617,6.596,7.3817399999999935,8.11596548802524,-0.7857399999999934,-1.5199654880252407
680568212,5141,service,,,B,0,0,False,False,5,4.0,23.439,8,7.0,7.686,6,6.0,839.101,7,7.0,0.473,1,1.0,42.459,8,7.0,-6.248346186071838,53.329126689473945,5.759,6.214580000000012,6.889321439760251,-0.45558000000001186,-1.1303214397602508
756067528,5141,service,,,B,0,0,False,False,1,1.0,15.227,2,2.0,19.011,2,2.0,818.657,1,1.0,0.537,0,,,2,2.0,-6.2799904533539985,53.32981979758227,7.793,7.546260000000005,6.8101436922461716,0.24673999999999552,0.9828563077538286
129321768,5122,residential,Maywood Grove,,B,30,0,False,False,2,2.0,24.87,2,2.0,-17.212,2,2.0,825.799,2,2.0,0.449,1,1.0,-6.825,2,2.0,-6.163084884173637,53.379115626674576,6.033,10.015666666666649,8.950819312133747,-3.982666666666648,-2.917819312133747
559473882,5141,service,Swords Road,,F,50,0,False,False,223,25.0,27.924,298,31.0,10.116,274,30.0,821.552,301,31.0,0.403,82,24.0,35.704,322,32.0,-6.243307294811488,53.38433936704195,7.992,7.5989966666666655,7.4303547237519165,0.3930033333333345,0.5616452762480835
46895350,5122,residential,Mountjoy Square East,,B,30,0,False,False,115,15.0,10.594,138,18.0,-14.629,125,18.0,801.938,137,18.0,0.349,46,15.0,49.34,140,17.0,-6.25545503776813,53.35592378772435,5.621,5.38375666666667,5.708841093441437,0.23724333333333014,-0.08784109344143687
33924359,5114,secondary,Chapelizod Road,R109,B,50,0,False,False,146,40.0,9.632,162,49.0,13.383,149,44.0,816.702,176,50.0,0.355,60,40.0,49.562,183,51.0,-6.311492740844303,53.34797427813441,4.987,6.486833333333329,6.69138726138904,-1.4998333333333287,-1.7043872613890398
8027151,5122,residential,Saint Declan's Road,,B,30,0,False,False,104,15.0,-4.238,108,15.0,-4.95,108,16.0,792.898,117,16.0,0.323,36,15.0,61.328,116,16.0,-6.23486768288392,53.370375748583356,4.567,5.168336666666664,5.9777758286148694,-0.601336666666664,-1.4107758286148693
25539095,5122,residential,Reuben Avenue,,B,30,0,False,False,4,1.0,15.314,4,1.0,-30.313,0,,,5,1.0,0.366,2,1.0,52.004,5,1.0,-6.2938261059051,53.33628483448575,11.462,9.921270000000002,9.328913970203422,1.5407299999999982,2.133086029796578
234244114,5122,residential,Lissenfield,,B,30,0,False,False,6,6.0,22.509,6,6.0,3.704,6,6.0,814.18,6,6.0,0.448,2,2.0,64.547,6,6.0,-6.2649500834512875,53.327640674344174,8.419,6.881649999999993,6.071353232090227,1.537350000000007,2.3476467679097732
750257529,5115,tertiary,Bride Road,,F,30,0,False,False,22,17.0,28.793,34,25.0,-5.829,31,22.0,840.433,35,26.0,0.435,7,6.0,47.731,35,26.0,-6.272229644885579,53.341487281615045,8.166,6.901966666666673,7.521468914488783,1.2640333333333276,0.6445310855112174
729448095,5115,tertiary,Blunden Drive,,B,50,0,False,False,86,16.0,17.05,93,17.0,14.94,84,17.0,818.735,94,17.0,0.401,31,14.0,44.115,102,18.0,-6.1816649262549905,53.3965740996216,5.951,6.654019999999986,7.633475988403231,-0.7030199999999862,-1.6824759884032314
55668404,5122,residential,Synnott Place,,B,30,0,False,False,153,20.0,12.996,190,26.0,-2.341,162,26.0,802.988,191,27.0,0.392,60,20.0,50.08,202,27.0,-6.263029031587787,53.359343078895876,5.052,5.411529999999995,5.907864194818004,-0.359529999999995,-0.8558641948180048
7972730,5122,residential,Shanliss Avenue,,B,30,0,False,False,67,13.0,3.036,85,15.0,-17.095,73,14.0,794.233,81,15.0,0.323,24,13.0,50.117,93,16.0,-6.251249235494935,53.39675524798363,6.039,6.254753333333344,5.331678690233703,-0.21575333333334434,0.7073213097662965
44069392,5122,residential,Shamrock Street,,B,30,0,False,False,178,14.0,2.957,261,21.0,-5.971,210,20.0,781.45,265,21.0,0.312,65,14.0,62.271,276,21.0,-6.2714398,53.356160974999995,5.059,5.08302666666667,5.316847552274739,-0.024026666666669527,-0.25784755227473877
2684136,5114,secondary,Ashtown Roundabout,R147,B,50,0,False,False,54,15.0,30.212,65,19.0,4.185,64,18.0,830.177,67,19.0,0.367,22,14.0,29.583,73,20.0,-6.332080923677855,53.37218784783301,5.451,6.588030000000008,7.093660029984102,-1.1370300000000082,-1.6426600299841025
56007691,5115,tertiary,Botanic Avenue,,B,50,0,False,False,75,16.0,2.856,95,19.0,-0.584,70,17.0,802.207,95,19.0,0.389,28,16.0,50.95,101,19.0,-6.263428907967406,53.36996275244893,5.195,5.420240000000008,5.736011271095568,-0.22524000000000743,-0.5410112710955675
51259277,5122,residential,Barrack Lane,,B,50,0,False,False,3,3.0,24.008,3,3.0,-22.994,2,2.0,835.794,3,3.0,0.419,1,1.0,37.797,2,2.0,-6.222747779326832,53.338624137160295,33.375,8.130539999999998,8.505177915424861,25.244460000000004,24.86982208457514
44386353,5122,residential,Elmwood Avenue Lower,,B,50,0,False,False,28,1.0,-13.104,27,1.0,-15.077,16,1.0,794.057,29,1.0,0.344,10,1.0,52.537,30,1.0,-6.255299790213432,53.324321307479416,9.8,6.694453333333329,5.008164994128991,3.1055466666666716,4.791835005871009
27492488,5122,residential,Elton Drive,,B,30,0,False,False,15,4.0,-12.459,17,5.0,-6.381,17,5.0,781.694,16,5.0,0.307,6,2.0,76.179,17,5.0,-6.181563046712052,53.394868643571776,4.632,5.742936666666665,6.1547253838169205,-1.1109366666666656,-1.5227253838169208
60010826,5115,tertiary,Werburgh Street,,F,30,0,False,False,200,25.0,17.641,222,28.0,-0.369,206,28.0,825.574,224,28.0,0.376,77,25.0,43.642,231,28.0,-6.269911865111553,53.34294633752532,9.045,7.5443233333333275,7.10970685506808,1.5006766666666724,1.9352931449319195
7990777,5122,residential,Moatfield Avenue,,B,30,0,False,False,39,11.0,-0.487,40,11.0,-9.656,41,12.0,788.819,43,13.0,0.347,16,7.0,41.634,45,14.0,-6.19493445348621,53.38816263500274,6.157,5.257773333333327,6.292265609172956,0.8992266666666726,-0.13526560917295605
7275819,5122,residential,Castletimon Road,,B,50,0,False,False,2,1.0,3.447,22,2.0,-17.421,22,2.0,778.595,22,2.0,0.313,1,1.0,36.687,22,2.0,-6.232309466100464,53.39562499827634,8.375,5.303093333333336,6.269014598169711,3.0719066666666643,2.1059854018302886
132081507,5121,unclassified,,,B,50,0,False,False,91,15.0,-0.178,98,17.0,-3.312,93,17.0,805.387,95,17.0,0.326,35,15.0,49.785,103,17.0,-6.302488421666479,53.35428121952915,5.856,5.413316666666673,6.001384581215711,0.4426833333333269,-0.14538458121571107
22978650,5114,secondary,Con Colbert Road,R148,F,50,0,False,False,199,34.0,31.264,279,41.0,1.76,245,36.0,816.664,287,38.0,0.369,75,31.0,39.351,293,38.0,-6.309246534437084,53.34357515545319,7.198,7.44475666666666,7.284458528753068,-0.24675666666665919,-0.08645852875306748
124755324,5114,secondary,Shelbourne Road,R815,B,50,0,False,False,529,30.0,24.908,553,29.0,19.051,491,33.0,864.676,571,34.0,0.548,199,30.0,45.881,592,33.0,-6.231741710141907,53.33350435807893,9.283,8.371550000000001,8.299903252688342,0.9114499999999985,0.9830967473116576
157675898,5141,service,,,B,0,0,False,False,0,,,2,2.0,95.695,2,2.0,892.442,2,2.0,0.57,1,1.0,46.011,1,1.0,-6.207488568904531,53.371414264680574,15.969,9.678523333333322,7.168741532173103,6.290476666666677,8.800258467826897
37939774,5135,tertiary_link,,,F,50,0,False,False,63,9.0,7.257,65,11.0,-3.789,51,8.0,792.632,66,11.0,0.315,24,7.0,53.336,89,12.0,-6.373295683350075,53.33171618380526,2.643,3.9015333333333366,4.388705452898957,-1.2585333333333368,-1.7457054528989575
5976022,5114,secondary,Redmonds Hill,R114,B,30,0,False,False,36,22.0,22.646,38,20.0,49.004,30,17.0,843.205,41,22.0,0.403,17,17.0,46.675,42,22.0,-6.2658261,53.3376985,7.471,7.179150000000004,7.2887989437949,0.2918499999999957,0.1822010562051002
251275224,5141,service,,,B,0,0,False,False,11,1.0,-1.344,10,1.0,-15.166,11,1.0,773.973,11,1.0,0.29,4,1.0,75.202,11,1.0,-6.354145997985182,53.34286535316367,16.601,6.171086666666664,4.49090616434406,10.429913333333335,12.110093835655938
23719580,5114,secondary,Earlsfort Terrace,R811,F,30,0,False,False,139,27.0,11.078,157,29.0,2.519,147,29.0,815.728,157,30.0,0.341,55,27.0,48.952,171,31.0,-6.25871498444485,53.3332626573397,8.57,6.937973333333327,6.440324042556699,1.6320266666666736,2.1296759574433013
317770299,5114,secondary,South Circular Road,R811,B,50,0,False,False,33,13.0,16.998,32,14.0,34.184,30,12.0,806.605,31,13.0,0.417,10,5.0,54.223,34,14.0,-6.2913612,53.333484600000006,9.017,8.313603333333333,6.585949862723663,0.7033966666666664,2.431050137276337
18927706,5121,unclassified,Great Strand Street,,F,30,0,False,False,2310,34.0,23.439,2417,42.0,9.414,2118,40.0,818.55,2408,42.0,0.426,865,27.0,48.702,2524,42.0,-6.267723828634019,53.346531862416306,6.765,6.791556666666669,7.181667742936947,-0.02655666666666967,-0.41666774293694697
147144703,5122,residential,Riverside Drive,,B,30,0,False,False,12,2.0,-9.852,12,2.0,-15.735,8,2.0,798.093,11,2.0,0.283,5,2.0,51.615,12,2.0,-6.21107870597262,53.39970555244609,9.423,8.129713333333305,6.829474475625591,1.2932866666666953,2.5935255243744093
27800644,5122,residential,Bunratty Road,,B,50,0,False,False,15,3.0,-1.385,13,3.0,-16.943,11,3.0,825.653,14,3.0,0.314,4,3.0,52.671,15,3.0,-6.210335335697897,53.39476446902029,10.271,9.952216666666645,7.819298442233047,0.3187833333333554,2.4517015577669534
24776835,5122,residential,Rutland Grove,,B,30,0,False,False,5,1.0,10.083,5,1.0,-12.662,4,1.0,829.97,5,1.0,0.331,2,1.0,51.56,5,1.0,-6.289155508207757,53.32483961932422,6.654,7.343023333333345,6.267556213122757,-0.6890233333333446,0.38644378687724323
230478917,5115,tertiary,Herberton Bridge,,B,50,1,True,False,279,29.0,9.755,289,34.0,1.338,270,33.0,809.111,296,34.0,0.36,103,28.0,53.251,306,34.0,-6.2985544,53.33395945,7.616,7.067889999999999,6.429491375569095,0.5481100000000003,1.186508624430905
261557478,5141,service,,,B,0,0,False,False,7,6.0,34.229,80,9.0,100.485,70,7.0,823.8,80,9.0,0.388,2,2.0,56.0,83,9.0,-6.2696093,53.351254499999996,7.231,6.998733333333339,7.557905622765981,0.23226666666666063,-0.326905622765981
139575630,5122,residential,Woodhazel Terrace,,B,30,0,False,False,185,14.0,4.901,197,15.0,-4.825,175,15.0,795.257,194,15.0,0.336,65,14.0,49.877,213,16.0,-6.2570298219409635,53.397848543606926,5.174,5.137723333333346,5.309314266579897,0.0362766666666543,-0.13531426657989698
138424105,5122,residential,Castle Grove,,B,30,0,False,False,84,15.0,-1.986,111,18.0,-8.238,106,18.0,802.362,113,18.0,0.365,35,14.0,53.336,118,18.0,-6.204524398401799,53.36878808920148,6.425,6.60670333333333,6.495475773530867,-0.18170333333333044,-0.07047577353086698
162745568,5115,tertiary,Sheriff Street Lower,,B,30,0,False,False,151,26.0,22.639,171,30.0,-3.561,146,29.0,834.11,171,30.0,0.366,53,25.0,39.869,181,30.0,-6.246871935766683,53.35162400950062,6.748,7.472766666666677,7.329763047278304,-0.7247666666666772,-0.5817630472783035
4396248,5114,secondary,Finglas Bypass,R135,F,60,0,False,False,56,15.0,37.045,76,21.0,18.996,67,20.0,819.226,78,21.0,0.364,18,13.0,33.578,77,21.0,-6.305075592484086,53.3940300007679,6.071,7.015233333333333,7.485417551034059,-0.944233333333333,-1.4144175510340595
4074528,5115,tertiary,Merrion Square West,,B,30,0,False,False,296,40.0,19.435,298,39.0,8.117,276,38.0,838.499,315,42.0,0.418,111,38.0,40.017,336,42.0,-6.25188309968304,53.3399358487644,7.435,7.117229999999999,7.364472276147328,0.31777000000000033,0.07052772385267136
26595738,5122,residential,Clonshaugh Park,,B,50,0,False,False,53,14.0,-0.902,73,18.0,-15.454,64,18.0,803.115,74,18.0,0.327,21,14.0,46.399,71,17.0,-6.206965200756578,53.40458542427924,6.769,6.850290000000011,7.162578022318158,-0.08129000000001074,-0.39357802231815775
129662536,5111,motorway,Dublin Port Tunnel,M50,F,80,-3,False,True,70,24.0,161.663,69,22.0,508.106,66,22.0,1129.299,76,26.0,0.621,26,20.0,5.422,81,26.0,-6.2441281931764,53.37892631874175,45.774,47.68683666666653,46.645565045379115,-1.9128366666665286,-0.8715650453791142
140663657,5141,service,,,B,0,0,False,False,0,,,0,,,0,,,1,1.0,0.315,0,,,1,1.0,-6.252400471401671,53.361792585322526,9.497,6.531043333333323,5.415561952078864,2.965956666666677,4.081438047921136
172562145,5115,tertiary,Chesterfield Avenue,,B,50,0,False,False,85,22.0,-8.048,103,26.0,-5.749,85,23.0,797.227,106,26.0,0.311,28,22.0,56.0,108,26.0,-6.337915857142855,53.365193553571444,5.131,4.777020000000004,4.938641281969975,0.3539799999999964,0.19235871803002524
3786914,5114,secondary,Glasnevin Avenue,R103,B,50,0,False,False,182,23.0,18.131,199,27.0,18.622,156,24.0,812.92,200,27.0,0.386,67,22.0,49.118,208,27.0,-6.268822525119605,53.38977558930196,8.558,6.918143333333336,6.502089724893576,1.639856666666664,2.0559102751064238
532870514,5122,residential,,,B,50,0,False,False,12,7.0,45.474,19,10.0,61.467,18,10.0,807.829,19,10.0,0.448,4,3.0,41.125,20,10.0,-6.3476201,53.33741095,4.663,6.952839999999989,6.4973731241848425,-2.2898399999999883,-1.8343731241848422
23948198,5122,residential,Tudor Road,,B,50,0,False,False,51,10.0,-9.722,55,10.0,0.858,50,10.0,780.093,54,10.0,0.321,20,10.0,59.386,58,11.0,-6.252121268565742,53.31754797612925,4.228,4.232599999999997,4.905815915705572,-0.004599999999997273,-0.6778159157055725
129662536,5111,motorway,Dublin Port Tunnel,M50,F,80,-3,False,True,76,27.0,207.331,68,24.0,317.333,66,25.0,1166.187,80,28.0,0.613,28,23.0,6.939,82,28.0,-6.242980814949264,53.38550356638664,41.483,47.311436666666545,45.45075877717675,-5.828436666666548,-3.967758777176755
153296490,5141,service,,,B,30,0,False,False,37,6.0,10.883,40,7.0,-6.648,37,7.0,793.197,38,7.0,0.316,15,4.0,48.108,40,7.0,-6.2799657663655,53.35875702851935,14.499,5.590850000000002,5.946037921258107,8.90815,8.552962078741894
226405267,5122,residential,Kickham Road,,B,30,0,False,False,2,2.0,-20.983,2,2.0,-9.567,2,2.0,829.551,2,2.0,0.36,0,,,2,2.0,-6.30962132869356,53.337508976042024,15.069,11.045970000000006,8.90094054626434,4.023029999999995,6.16805945373566
271420549,5135,tertiary_link,Grosvenor Road Roundabout,,F,50,0,False,False,61,12.0,-2.477,82,16.0,-7.725,82,16.0,793.361,83,16.0,0.343,22,12.0,56.758,86,16.0,-6.271276150326471,53.31987812569448,5.829,4.784676666666667,5.254454054499921,1.0443233333333328,0.5745459455000788
3385249,5122,residential,Clune Road,,B,30,0,False,False,277,14.0,-1.012,300,16.0,0.434,268,16.0,799.658,298,16.0,0.347,99,14.0,60.44,313,16.0,-6.293964573167022,53.39041152258849,5.204,5.488236666666663,5.283127529190319,-0.28423666666666314,-0.07912752919031885
150800557,5114,secondary,Dorset Street Upper,R132,B,50,0,False,False,1001,37.0,31.315,1240,47.0,25.749,1042,47.0,833.391,1239,47.0,0.433,372,37.0,38.574,1305,47.0,-6.264830999099255,53.3564765491584,6.953,6.721883333333321,7.493464072878454,0.2311166666666793,-0.5404640728784535
532601396,5134,secondary_link,Eglinton Road,,F,50,0,False,False,193,16.0,11.353,205,17.0,2.188,185,18.0,838.972,214,18.0,0.436,73,16.0,52.163,222,18.0,-6.2326858037080894,53.31949085156751,6.773,7.572193333333335,7.306868648552943,-0.799193333333335,-0.5338686485529429
334580910,5114,secondary,Grange Road,R809,B,50,0,False,False,733,18.0,8.317,737,19.0,23.983,623,18.0,823.927,742,19.0,0.432,271,18.0,50.619,869,20.0,-6.162626006370555,53.39594760284946,7.695,7.462796666666676,7.396699989876213,0.23220333333332466,0.2983000101237874
26394970,5122,residential,Saint Brendan's Park,,B,30,0,False,False,2,2.0,16.293,2,2.0,14.424,2,2.0,809.04,3,3.0,0.504,0,,,3,3.0,-6.194266802121405,53.3854633956702,4.322,6.285703333333323,7.56140347560006,-1.9637033333333234,-3.23940347560006
317312612,5115,tertiary,Sydney Parade Avenue,,B,30,0,False,False,138,12.0,1.315,163,15.0,-5.267,145,15.0,800.598,160,15.0,0.406,51,12.0,54.862,169,15.0,-6.2103471813520486,53.32216498237903,6.015,6.056856666666661,6.510533808000577,-0.041856666666661546,-0.49553380800057756
7654236,5115,tertiary,Lorcan O'Toole Park,,B,30,0,False,False,61,11.0,12.048,112,16.0,15.136,95,15.0,801.068,113,16.0,0.393,24,11.0,50.229,118,16.0,-6.308984778456204,53.314692468614474,5.533,5.325949999999999,5.725178461939384,0.2070500000000015,-0.19217846193938382
10564223,5114,secondary,Nicholas Street,R137,F,50,0,False,False,671,37.0,44.765,803,41.0,78.353,674,39.0,843.51,799,41.0,0.527,254,37.0,36.465,837,41.0,-6.272201606314572,53.34239896356719,9.995,8.47480999999999,8.394743798241052,1.5201900000000084,1.6002562017589472
7435915,5122,residential,Shangan Road,,B,30,0,False,False,73,13.0,7.546,81,14.0,4.33,78,14.0,796.042,79,14.0,0.344,26,13.0,42.68,88,15.0,-6.261834180847287,53.39548131590566,4.775,4.981583333333335,5.5195717454676805,-0.20658333333333445,-0.7445717454676801
3265492,5122,residential,Ashington Dale,,B,30,0,False,False,1,1.0,8.476,1,1.0,-29.053,1,1.0,779.141,1,1.0,0.267,0,,,1,1.0,-6.316474050864064,53.37367223803421,1.882,4.876879999999998,5.034641050215592,-2.9948799999999984,-3.1526410502155926
23307473,5122,residential,Mourne Road,,B,30,0,False,False,95,13.0,-8.357,102,15.0,1.732,94,14.0,788.756,105,15.0,0.339,33,13.0,56.443,110,15.0,-6.316433464602356,53.33243613410785,3.822,4.447693333333331,4.789337968823337,-0.6256933333333308,-0.9673379688233368
143226428,5114,secondary,South Circular Road,R811,B,50,0,False,False,220,29.0,8.634,273,34.0,1.809,220,34.0,798.704,272,34.0,0.389,81,28.0,55.875,276,34.0,-6.2945210853003495,53.33524808577348,6.736,6.953083333333344,6.158231274165762,-0.21708333333334462,0.5777687258342379
509685034,5114,secondary,,R139,F,60,0,False,False,72,20.0,47.553,81,24.0,5.758,76,23.0,844.148,85,24.0,0.362,27,20.0,30.914,86,25.0,-6.205617126432021,53.40807151441765,10.895,11.97052000000001,11.396192574752467,-1.0755200000000098,-0.5011925747524675
313309586,5122,residential,Main Street,,B,50,0,False,False,95,15.0,7.652,112,18.0,9.545,89,17.0,798.909,115,18.0,0.367,36,15.0,43.9,118,18.0,-6.201027078012844,53.387785650377765,8.71,7.201063333333335,6.690902549504551,1.5089366666666661,2.01909745049545
70726491,5114,secondary,Ballymun Road,R108,F,50,0,False,False,98,22.0,8.983,111,24.0,0.403,102,23.0,817.013,109,24.0,0.402,36,21.0,47.047,115,24.0,-6.265641791221146,53.381938250370844,6.77,6.745933333333335,6.255548722514181,0.02406666666666446,0.5144512774858185
