Feature,Importance
osm_name_Chanel Avenue,0.0
osm_name_Chanel Grove,0.0
osm_name_Chanel Road,0.0
osm_name_Chapel Avenue,0.0
osm_name_Chapelgate,0.0
osm_name_Chapelizod Bypass,0.0
osm_name_Kilmore Crescent,0.0
osm_name_Chapelizod Gate,0.0
osm_name_Chapelizod Hill Road,0.0
osm_name_Chapelizod Road,0.0
osm_name_Charlemont Bridge,0.0
osm_name_Charlemont Mall,0.0
osm_name_Charlemont Parade,0.0
osm_name_Charlemont Road,0.0
osm_name_Charlemont Street,0.0
osm_name_Charles Lane,0.0
osm_name_Charles Street West,0.0
osm_name_Charleston Court,0.0
osm_name_Chapelizod Court,0.0
osm_name_Castlewood Terrace,0.0
osm_name_Cathal Brugha Street,0.0
osm_name_Cathedral Lane,0.0
osm_name_Cathedral Street,0.0
osm_name_Cathedral View Court,0.0
osm_name_Catherine Court,0.0
osm_name_Catherine Street,0.0
osm_name_Catherine's Lane North,0.0
osm_name_Causeway Road,0.0
osm_name_Cavalry Row,0.0
osm_name_Chamber Street,0.0
osm_name_Cecil Avenue,0.0
osm_name_Cedar Brook Avenue,0.0
osm_name_Cedar Brook Way,0.0
osm_name_Cedar Court,0.0
osm_name_Cedar Walk,0.0
osm_name_Cedarwood Green,0.0
osm_name_Cedarwood Grove,0.0
osm_name_Cedarwood Rise,0.0
osm_name_Cedarwood Road,0.0
osm_name_Celtic Park Avenue,0.0
osm_name_Celtic Park Road,0.0
osm_name_Cavendish Row,0.0
osm_name_Church Park Avenue,0.0
osm_name_Church Park Drive,0.0
osm_name_Church Park Lawn,0.0
osm_name_Church Park Way,0.0
osm_name_Church Road,0.0
osm_name_Church Street,0.0
osm_name_Church Street Upper,0.0
osm_name_Church Terrace,0.0
osm_name_Churchgate Avenue,0.0
osm_name_Churchill Terrace,0.0
osm_name_Charleston Road,0.0
osm_name_Churchwell Road,0.0
osm_name_Cian Park,0.0
osm_name_Cill Eanna,0.0
osm_name_City Quay,0.0
osm_name_Clanawley Road,0.0
osm_name_Clanboy Road,0.0
osm_name_Clanbrassil Street Lower,0.0
osm_name_Clanbrassil Street Upper,0.0
osm_name_Clanbrassil Terrace,0.0
osm_name_Clancarthy Road,0.0
osm_name_Clancy Avenue,0.0
osm_name_Churchtown Road Lower,0.0
osm_name_Charlestown Place,0.0
osm_name_Charleville Avenue,0.0
osm_name_Charleville Mall,0.0
osm_name_Charleville Road,0.0
osm_name_Charlotte Way,0.0
osm_name_Chelmsford Lane,0.0
osm_name_Chelmsford Road,0.0
osm_name_Cheltenham Place,0.0
osm_name_Cherry Grove,0.0
osm_name_Cherry Orchard Avenue,0.0
osm_name_Cherry Orchard Parade,0.0
osm_name_Church Lane South,0.0
osm_name_Cherryfield Avenue Lower,0.0
osm_name_Cherryfield Avenue Upper,0.0
osm_name_Cherryfield Road,0.0
osm_name_Chesterfield Avenue,0.0
osm_name_Chimney View,0.0
osm_name_Christchurch Place,0.0
osm_name_Christchurch Square,0.0
osm_name_Church Avenue,0.0
osm_name_Church Avenue South,0.0
osm_name_Church Gardens,0.0
osm_name_Church Lane,0.0
osm_name_Cherry Orchard Park,0.0
osm_name_Camac Close,0.0
osm_name_Camac Court,0.0
osm_name_Cambridge Avenue,0.0
osm_name_Cambridge Road,0.0
osm_name_Cambridge Square,0.0
osm_name_Cambridge Terrace,0.0
osm_name_Cambridge Villas,0.0
osm_name_Camden Avenue,0.0
osm_name_Camden Court,0.0
osm_name_Camden Row,0.0
osm_name_Castlewood Place,0.0
osm_name_Camden Street Upper,0.0
osm_name_Cameron Square,0.0
osm_name_Cameron Street,0.0
osm_name_Campbell's Court,0.0
osm_name_Campbell's Row,0.0
osm_name_Canal Road,0.0
osm_name_Cannon Place,0.0
osm_name_Capel Street,0.0
osm_name_Cappagh Road,0.0
osm_name_Captain's Avenue,0.0
osm_name_Captain's Drive,0.0
osm_name_Camden Street Lower,0.0
osm_name_Aideen Place,0.0
osm_name_Bunting Road,0.0
osm_name_Burgess Lane,0.0
osm_name_Burgh Quay,0.0
osm_name_Burleigh Court,0.0
osm_name_Burlington Road,0.0
osm_name_Bushfield Avenue,0.0
osm_name_Bushfield Square,0.0
osm_name_Bushfield Terrace,0.0
osm_name_Bushy Park Road,0.0
osm_name_Butt Bridge,0.0
osm_name_Camac Bridge,0.0
osm_name_Byrne's Lane,0.0
osm_name_Byrnes Lane,0.0
osm_name_Cabra Drive,0.0
osm_name_Cabra Grove,0.0
osm_name_Cabra Park,0.0
osm_name_Cabra Road,0.0
osm_name_Cadogan Road,0.0
osm_name_Calderwood Avenue,0.0
osm_name_Calderwood Road,0.0
osm_name_Caledon Court,0.0
osm_name_Caledon Road,0.0
osm_name_Butterly Business Park,0.0
osm_name_Cashel Avenue,0.0
osm_name_Cashel Road,0.0
osm_name_Casimir Road,0.0
osm_name_Casino Park,0.0
osm_name_Casino Road,0.0
osm_name_Castilla Park,0.0
osm_name_Castle Avenue,0.0
osm_name_Castle Court,0.0
osm_name_Castle Elms,0.0
osm_name_Castle Grove,0.0
osm_name_Captains Road,0.0
osm_name_Castle Street,0.0
osm_name_Castle Terrace,0.0
osm_name_Castleforbes Road,0.0
osm_name_Castlekevin Road,0.0
osm_name_Castletimon Avenue,0.0
osm_name_Castletimon Drive,0.0
osm_name_Castletimon Park,0.0
osm_name_Castletimon Road,0.0
osm_name_Castleview,0.0
osm_name_Castlewood Avenue,0.0
osm_name_Castlewood Park,0.0
osm_name_Castle Park,0.0
osm_name_Caragh Road,0.0
osm_name_Cardiff Lane,0.0
osm_name_Cardiffsbridge Avenue,0.0
osm_name_Cardiffsbridge Grove,0.0
osm_name_Cardiffsbridge Road,0.0
osm_name_Carleton Road,0.0
osm_name_Carlingford Parade,0.0
osm_name_Carlingford Road,0.0
osm_name_Carlisle Avenue,0.0
osm_name_Carlisle Street,0.0
osm_name_Carmans Hall,0.0
osm_name_Casement Road,0.0
osm_name_Carndonagh Lawn,0.0
osm_name_Carndonagh Park,0.0
osm_name_Carndonagh Road,0.0
osm_name_Carnew Street,0.0
osm_name_Carnlough Road,0.0
osm_name_Carrick Terrace,0.0
osm_name_Carrow Road,0.0
osm_name_Carruth Roundabout,0.0
osm_name_Carton Court,0.0
osm_name_Carton Drive,0.0
osm_name_Carton Road,0.0
osm_name_Carndonagh Drive,0.0
osm_name_Craigford Avenue,0.0
osm_name_Crampton Avenue,0.0
osm_name_Crampton Court,0.0
osm_name_Crampton Quay,0.0
osm_name_Crane Lane,0.0
osm_name_Crane Street,0.0
osm_name_Cranfield Place,0.0
osm_name_Crannogue Road,0.0
osm_name_Crawford Avenue,0.0
osm_name_Creighton Street,0.0
osm_name_Clanhugh Road,0.0
osm_name_Cremore Avenue,0.0
osm_name_Cremore Crescent,0.0
osm_name_Cremore Drive,0.0
osm_name_Cremore Heights,0.0
osm_name_Cremore Park,0.0
osm_name_Cremore Road,0.0
osm_name_Cremorne,0.0
osm_name_Crescent Place,0.0
osm_name_Crescent Villas,0.0
osm_name_Crestfield Avenue Extension,0.0
osm_name_Crestfield Drive,0.0
osm_name_Cremona Road,0.0
osm_name_Coolock Drive,0.0
osm_name_Coolock Lane,0.0
osm_name_Coolock Lane Interchange,0.0
osm_name_Coolock Village,0.0
osm_name_Coombe Court,0.0
osm_name_Copeland Avenue,0.0
osm_name_Copeland Grove,0.0
osm_name_Cork Hill,0.0
osm_name_Cormac Terrace,0.0
osm_name_Corn Exchange Place,0.0
osm_name_Cowper Street,0.0
osm_name_Aideen Avenue,0.0
osm_name_Costello Cottages,0.0
osm_name_Coultry Crescent,0.0
osm_name_Coultry Road,0.0
osm_name_Coultry Terrace,0.0
osm_name_Courtney Place,0.0
osm_name_Courtyard,0.0
osm_name_Cow Parlour,0.0
osm_name_Cowper Downs,0.0
osm_name_Cowper Gardens,0.0
osm_name_Cowper Road,0.0
osm_name_Cornmarket,0.0
osm_name_Cumberland Street North,0.0
osm_name_Curlew Road,0.0
osm_name_Curzon Street,0.0
osm_name_Adrian Avenue,0.0
osm_name_D'Olier Street,0.0
osm_name_Dalcassian Downs,0.0
osm_name_Dalymount,0.0
osm_name_Dame Court,0.0
osm_name_Dame Lane,0.0
osm_name_Dame Street,0.0
osm_name_Crestfield Road,0.0
osm_name_Daneswell Road,0.0
osm_name_Dangan Avenue,0.0
osm_name_Danieli Drive,0.0
osm_name_Danieli Road,0.0
osm_name_Dargle Road,0.0
osm_name_Darley Street,0.0
osm_name_Darling Estate,0.0
osm_name_Darndale Roundabout,0.0
osm_name_Dartmouth Lane,0.0
osm_name_Dartmouth Place,0.0
osm_name_Dartmouth Road,0.0
osm_name_Dane Road,0.0
osm_name_Croaghpatrick Road,0.0
osm_name_Cromcastle Avenue,0.0
osm_name_Cromcastle Drive,0.0
osm_name_Cromcastle Park,0.0
osm_name_Cromcastle Road,0.0
osm_name_Cromwellsfort Road,0.0
osm_name_Cross Guns Bridge,0.0
osm_name_Cross Lane South,0.0
osm_name_Crosstick Alley,0.0
osm_name_Croydon Gardens,0.0
osm_name_Croydon Green,0.0
osm_name_Cumberland Road,0.0
osm_name_Croydon Terrace,0.0
osm_name_Crumlin Park,0.0
osm_name_Crumlin Road,0.0
osm_name_Cuala Road,0.0
osm_name_Cuckoo Lane,0.0
osm_name_Cuffe Lane,0.0
osm_name_Cuffe Street,0.0
osm_name_Cullenswood Gardens,0.0
osm_name_Cullenswood Park,0.0
osm_name_Cullenswood Road,0.0
osm_name_Culmore Road,0.0
osm_name_Croydon Park Avenue,0.0
osm_name_Clonard Road,0.0
osm_name_Clonliffe Bridge,0.0
osm_name_Clonliffe Gardens,0.0
osm_name_Clonliffe Road,0.0
osm_name_Clonmacnoise Road,0.0
osm_name_Clonmel Road,0.0
osm_name_Clonmel Street,0.0
osm_name_Clonmore Road,0.0
osm_name_Clonrosse Drive,0.0
osm_name_Clonrosse Park,0.0
osm_name_Coolgrenna Road,0.0
osm_name_Clonshaugh Business & Technology Park,0.0
osm_name_Clonshaugh Crescent,0.0
osm_name_Clonshaugh Drive,0.0
osm_name_Clonshaugh Green,0.0
osm_name_Clonshaugh Heights,0.0
osm_name_Clonshaugh Meadow,0.0
osm_name_Clonshaugh Park,0.0
osm_name_Clonshaugh Road,0.0
osm_name_Clonshough Lawn,0.0
osm_name_Clonskeagh Road,0.0
osm_name_Clontarf Park,0.0
osm_name_Clonshaugh Avenue,0.0
osm_name_Clanmahon Road,0.0
osm_name_Clanwilliam Place,0.0
osm_name_Clare Lane,0.0
osm_name_Clare Road,0.0
osm_name_Clare Street,0.0
osm_name_Clarehall Avenue,0.0
osm_name_Claremont Close,0.0
osm_name_Claremont Court,0.0
osm_name_Claremont Crescent,0.0
osm_name_Aideen Drive,0.0
osm_name_Claremont Road,0.0
osm_name_Clonallen,0.0
osm_name_Clarence Mangan Square,0.0
osm_name_Clarendon Street,0.0
osm_name_Clareville Court,0.0
osm_name_Clareville Road,0.0
osm_name_Clarke's Bridge,0.0
osm_name_Clarke's Terrace,0.0
osm_name_Claude Road,0.0
osm_name_Clearwater Shopping Centre,0.0
osm_name_Clifden Road,0.0
osm_name_Cliftonville Road,0.0
osm_name_Clogher Road,0.0
osm_name_Clarence Mangan Road,0.0
osm_name_Collinswood,0.0
osm_name_Comeragh Road,0.0
osm_name_Commons Street,0.0
osm_name_Con Colbert Road,0.0
osm_name_Connaught Parade,0.0
osm_name_Connaught Street,0.0
osm_name_Connolly Avenue,0.0
osm_name_Connolly Gardens,0.0
osm_name_Conor Clune Road,0.0
osm_name_Conquer Hill Road,0.0
osm_name_Clontarf Road,0.0
osm_name_Convent Avenue,0.0
osm_name_Convent Place,0.0
osm_name_Convent View Crescent,0.0
osm_name_Conyngham Road,0.0
osm_name_Cook Street,0.0
osm_name_Coolatree Park,0.0
osm_name_Coolatree Road,0.0
osm_name_Cooleen Avenue,0.0
osm_name_Coolevin Road,0.0
osm_name_Cooley Road,0.0
osm_name_Coolgariff Road,0.0
osm_name_Constitution Hill,0.0
osm_name_Clonturk Avenue,0.0
osm_name_Clonturk Park,0.0
osm_name_Cloverhill Road,0.0
osm_name_Clune Road,0.0
osm_name_Clyde Lane,0.0
osm_name_Clyde Road,0.0
osm_name_Coburg Place,0.0
osm_name_Coghlan Roundabout,0.0
osm_name_Colepark Drive,0.0
osm_name_Colepark Road,0.0
osm_name_Coleraine Street,0.0
osm_name_Collins Row,0.0
osm_name_College Green,0.0
osm_name_College Street,0.0
osm_name_Colliers Avenue,0.0
osm_name_Collins Avenue,0.0
osm_name_Collins Avenue East,0.0
osm_name_Collins Avenue Extension,0.0
osm_name_Collins Court,0.0
osm_name_Collins Drive,0.0
osm_name_Collins Green,0.0
osm_name_Collins Park,0.0
osm_name_Collins Place,0.0
osm_name_College Drive,0.0
osm_name_Bachelors Walk,0.0
osm_name_Back Lane,0.0
osm_name_Baggot Close,0.0
osm_name_Baggot Court,0.0
osm_name_Baggot Lane,0.0
osm_name_Baggot Road,0.0
osm_name_Baggot Street Lower,0.0
osm_name_Baggot Street Upper,0.0
osm_name_Baggotrath Place,0.0
osm_name_Bailey's Court,0.0
osm_name_Bunratty Drive,0.0
osm_name_Balbutcher Lane,0.0
osm_name_Balbutcher Way,0.0
osm_name_Balcurris Park West,0.0
osm_name_Balcurris Road,0.0
osm_name_Balfe Road,0.0
osm_name_Ball's Bridge,0.0
osm_name_Ball's Lane,0.0
osm_name_Ballsbridge,0.0
osm_name_Ballsbridge Avenue,0.0
osm_name_Ballsbridge Park,0.0
osm_name_Ballsbridge Terrace,0.0
osm_name_Bailey's Row,0.0
osm_name_Athlumney Villas,0.0
osm_name_Auburn Avenue,0.0
osm_name_Auburn Road,0.0
osm_name_Auburn Street,0.0
osm_name_Auburn Villas,0.0
osm_name_Aughavanagh Road,0.0
osm_name_Aughrim Place,0.0
osm_name_Aughrim Street,0.0
osm_name_Aulden Grange,0.0
osm_name_Aungier Place,0.0
osm_name_Bachelor's Way,0.0
osm_name_Austin's Cottages,0.0
osm_name_Avenue Road,0.0
osm_name_Avila Park,0.0
osm_name_Avondale Avenue,0.0
osm_name_Avondale Park,0.0
osm_name_Avondale Road,0.0
osm_name_Aylward Green,0.0
osm_name_Ayrfield Avenue,0.0
osm_name_Ayrfield Drive,0.0
osm_name_Ayrfield Park,0.0
osm_name_Ayrfield Road,0.0
osm_name_Aungier Street,0.0
osm_name_Bantry Road,0.0
osm_name_Bargy Road,0.0
osm_name_Barron Place,0.0
osm_name_Barrow Road,0.0
osm_name_Barrow Street,0.0
osm_name_Barry Avenue,0.0
osm_name_Barry Drive,0.0
osm_name_Barry Park,0.0
osm_name_Barry Road,0.0
osm_name_Barryscourt Road,0.0
osm_name_Ballyboggan Road,0.0
osm_name_Bass Place,0.0
osm_name_Bath Avenue,0.0
osm_name_Bath Avenue Gardens,0.0
osm_name_Bath Avenue Place,0.0
osm_name_Bath Lane,0.0
osm_name_Bath Street,0.0
osm_name_Baymount Park,0.0
osm_name_Bayview Avenue,0.0
osm_name_Beach Avenue,0.0
osm_name_Beach Road,0.0
osm_name_Beaconsfield Court,0.0
osm_name_Basin Street Lower,0.0
osm_name_Ballybough House,0.0
osm_name_Ballybough Lane,0.0
osm_name_Ballybough Road,0.0
osm_name_Ballyfermot Avenue,0.0
osm_name_Ballyfermot Bridge (New),0.0
osm_name_Ballyfermot Parade,0.0
osm_name_Ballyfermot Road,0.0
osm_name_Ballyfermot Roundabout,0.0
osm_name_Ballygall Avenue,0.0
osm_name_Ballygall Crescent,0.0
osm_name_Ballygall Parade,0.0
osm_name_Bannow Road,0.0
osm_name_Ballygall Road East,0.0
osm_name_Ballygall Road West,0.0
osm_name_Ballyhoy Avenue,0.0
osm_name_Ballymount Road Lower,0.0
osm_name_Ballymun Road,0.0
osm_name_Ballyneety Road,0.0
osm_name_Ballyshannon Avenue,0.0
osm_name_Ballyshannon Road,0.0
osm_name_Bangor Drive,0.0
osm_name_Bangor Road,0.0
osm_name_Bann Road,0.0
osm_name_Ballygall Place,0.0
osm_name_Annadale Avenue,0.0
osm_name_Annadale Crescent,0.0
osm_name_Annadale Drive,0.0
osm_name_Annaly Road,0.0
osm_name_Annamoe Drive,0.0
osm_name_Annamoe Parade,0.0
osm_name_Annamoe Park,0.0
osm_name_Annamoe Road,0.0
osm_name_Annamoe Terrace,0.0
osm_name_Annamore Court,0.0
osm_name_Aston Quay,0.0
osm_name_Anner Road,0.0
osm_name_Annesley Avenue,0.0
osm_name_Annesley Bridge,0.0
osm_name_Annesley Bridge Road,0.0
osm_name_Annesley Park,0.0
osm_name_Annesley Place,0.0
osm_name_Appian Way,0.0
osm_name_Arbour Hill,0.0
osm_name_Arbour Place,0.0
osm_name_Arbour Terrace,0.0
osm_name_Arbutus Avenue,0.0
osm_name_Anne Street North,0.0
osm_name_Albert College Avenue,0.0
osm_name_Albert College Crescent,0.0
osm_name_Albert College Drive,0.0
osm_name_Albert College Lawn,0.0
osm_name_Albert College Park,0.0
osm_name_Albert Place East,0.0
osm_name_Albert Place West,0.0
osm_name_Albertstown Road,0.0
osm_name_Aldborough Court,0.0
osm_name_Aldborough Place,0.0
osm_name_Alexandra Road,0.0
osm_name_Anna Villa,0.0
osm_name_Alfie Byrne Road,0.0
osm_name_All Saints Drive,0.0
osm_name_All Saints Park,0.0
osm_name_All Saints Road,0.0
osm_name_Amiens Street,0.0
osm_name_Anglesea,0.0
osm_name_Anglesea Road,0.0
osm_name_Anglesea Row,0.0
osm_name_Anglesea Street,0.0
osm_name_Anglesey Bridge,0.0
osm_name_Anna Livia Bridge,0.0
osm_name_Alexandra Road Extension,0.0
osm_name_Artane Roundabout,0.0
osm_name_Artillery Parade,0.0
osm_name_Asdill's Row,0.0
osm_name_Asgard Road,0.0
osm_name_Albany Road,0.0
osm_name_Ashbrook,0.0
osm_name_Ashcroft,0.0
osm_name_Ashdale Road,0.0
osm_name_Ashfield Avenue,0.0
osm_name_Ashfield Park,0.0
osm_name_Ard Righ Road,0.0
osm_name_Ashington Avenue,0.0
osm_name_Ashington Gardens,0.0
osm_name_Ashington Heath,0.0
osm_name_Ashington Park,0.0
osm_name_Ashington Rise,0.0
osm_name_Ashling Close,0.0
osm_name_Ashtown Grove,0.0
osm_name_Ashtown Road,0.0
osm_name_Ashtown Roundabout,0.0
osm_name_Ashworth Place,0.0
osm_name_Aston Place,0.0
osm_name_Ashfield Road,0.0
osm_name_Ardagh Road,0.0
osm_name_Ardara Avenue,0.0
osm_name_Ardbeg Road,0.0
osm_name_Ardcollum Avenue,0.0
osm_name_Ardee Road,0.0
osm_name_Ardee Street,0.0
osm_name_Ardilaun Road,0.0
osm_name_Ardlea Road,0.0
osm_name_Ardmore Close,0.0
osm_name_Ardmore Drive,0.0
osm_name_Ardmore Grove,0.0
osm_name_Arranmore Road,0.0
osm_name_Ardpatrick Road,0.0
osm_name_Argyle Road,0.0
osm_name_Armagh Road,0.0
osm_name_Armstrong Street,0.0
osm_name_Armstrong Walk,0.0
osm_name_Arnott Street,0.0
osm_name_Arran Quay,0.0
osm_name_Arran Road,0.0
osm_name_Arran Street East,0.0
osm_name_Arran Street West,0.0
osm_name_Arranmore Avenue,0.0
osm_name_Ardmore Park,0.0
osm_name_Bow Street,0.0
osm_name_Boyne Road,0.0
osm_name_Boyne Street,0.0
osm_name_Brabazon Place,0.0
osm_name_Brabazon Street,0.0
osm_name_Bracken's Lane,0.0
osm_name_Bradogue Court,0.0
osm_name_Brainboro Terrace,0.0
osm_name_Braithwaite Street,0.0
osm_name_Brandon Road,0.0
osm_name_Beatty's Avenue,0.0
osm_name_Breakwater Road North,0.0
osm_name_Breakwater Road South,0.0
osm_name_Bregia Road,0.0
osm_name_Bremen Road,0.0
osm_name_Brendan Road,0.0
osm_name_Brian Avenue,0.0
osm_name_Brian Road,0.0
osm_name_Briarfield Grove,0.0
osm_name_Briarfield Road,0.0
osm_name_Briarfield Villas,0.0
osm_name_Brickfield Drive,0.0
osm_name_Brandon Terrace,0.0
osm_name_Blarney Park,0.0
osm_name_Blessington Court,0.0
osm_name_Blessington Lane,0.0
osm_name_Blessington Place,0.0
osm_name_Blessington Street,0.0
osm_name_Blood Stoney Road,0.0
osm_name_Bloomfield Avenue,0.0
osm_name_Bloomfield Cottages,0.0
osm_name_Bloomfield Park,0.0
osm_name_Bluebell Avenue,0.0
osm_name_Blunden Drive,0.0
osm_name_Bow Lane West,0.0
osm_name_Bolton Street,0.0
osm_name_Bond Drive,0.0
osm_name_Ailesbury Grove,0.0
osm_name_Bond Road,0.0
osm_name_Bond Street,0.0
osm_name_Bonham Street,0.0
osm_name_Boston Sidings access road,0.0
osm_name_Botanic Avenue,0.0
osm_name_Botanic Avenue Flats,0.0
osm_name_Botanic Park,0.0
osm_name_Bow Lane East,0.0
osm_name_Blythe Avenue,0.0
osm_name_Brookwood Glen,0.0
osm_name_Brookwood Grove,0.0
osm_name_Brookwood Heights,0.0
osm_name_Brookwood Meadow,0.0
osm_name_Brookwood Park,0.0
osm_name_Brookwood Rise,0.0
osm_name_Brookwood Road,0.0
osm_name_Broom Bridge,0.0
osm_name_Broombridge Close,0.0
osm_name_Broombridge Road,0.0
osm_name_Brickfield Lane,0.0
osm_name_Brown Street,0.0
osm_name_Brown Street South,0.0
osm_name_Brunswick Place,0.0
osm_name_Brunswick Street North,0.0
osm_name_Buckingham Street Lower,0.0
osm_name_Buckingham Street Upper,0.0
osm_name_Bulfin Gardens,0.0
osm_name_Bulfin House,0.0
osm_name_Bulfin Road,0.0
osm_name_Bull Alley Street,0.0
osm_name_Bunratty Avenue,0.0
osm_name_Ailesbury,0.0
osm_name_Bride Close,0.0
osm_name_Bride Road,0.0
osm_name_Bride Street,0.0
osm_name_Bridge Avenue,0.0
osm_name_Bridge Street,0.0
osm_name_Bridge Street Lower,0.0
osm_name_Bridge Street Upper,0.0
osm_name_Bridge of Dublin,0.0
osm_name_Bridgefoot Street,0.0
osm_name_Bridgeview Halting Site,0.0
osm_name_Bridgewater Quay,0.0
osm_name_Brookwood Drive,0.0
osm_name_Brighton Gardens,0.0
osm_name_Brighton Road,0.0
osm_name_Brighton Square,0.0
osm_name_Britain Place,0.0
osm_name_Broadstone,0.0
osm_name_Brookfield,0.0
osm_name_Brooklands,0.0
osm_name_Brookvale Road,0.0
osm_name_Brookville Crescent,0.0
osm_name_Ailesbury Drive,0.0
osm_name_Brookwood Avenue,0.0
osm_name_Brighton Avenue,0.0
osm_name_Belcamp Crescent,0.0
osm_name_Belcamp Lane,0.0
osm_name_Belclare Crescent,0.0
osm_name_Belgrave Avenue,0.0
osm_name_Belgrave Court,0.0
osm_name_Belgrave Road,0.0
osm_name_Belgrave Square East,0.0
osm_name_Belgrave Square North,0.0
osm_name_Belgrave Square South,0.0
osm_name_Belgrave Square West,0.0
osm_name_Blaquiere Bridge,0.0
osm_name_Belgrove Road,0.0
osm_name_Belleville Avenue,0.0
osm_name_Bellevue Avenue,0.0
osm_name_Bellmayne,0.0
osm_name_Belltree Avenue,0.0
osm_name_Airfield Road,0.0
osm_name_Belmayne Avenue,0.0
osm_name_Belmayne Park North,0.0
osm_name_Belmayne Park South,0.0
osm_name_Belmont Avenue,0.0
osm_name_Belmont Park,0.0
osm_name_Belgrove Park,0.0
osm_name_Beau Park Avenue,0.0
osm_name_Beau Park Crescent,0.0
osm_name_Beau Park Mews,0.0
osm_name_Beau Park Road,0.0
osm_name_Beaumont Crescent,0.0
osm_name_Beaumont Grove,0.0
osm_name_Beaumont Road,0.0
osm_name_Beauvale Park,0.0
osm_name_Beaver Row,0.0
osm_name_Beaver Street,0.0
osm_name_Bedford Court,0.0
osm_name_Beechwood Road,0.0
osm_name_Beech Hill Road,0.0
osm_name_Beechfield AVenue,0.0
osm_name_Beechlawn Avenue,0.0
osm_name_Beechlawn Close,0.0
osm_name_Beechlawn Green,0.0
osm_name_Beechlawn Way,0.0
osm_name_Beechpark Avenue,0.0
osm_name_Beechwood Avenue Lower,0.0
osm_name_Beechwood Avenue Upper,0.0
osm_name_Beechwood Cottages,0.0
osm_name_Beechwood Park,0.0
osm_name_Bedford Row,0.0
osm_name_Berystede,0.0
osm_name_Bessborough Avenue,0.0
osm_name_Bettystown Avenue,0.0
osm_name_Bigger Road,0.0
osm_name_Binns Bridge,0.0
osm_name_Bishop Street,0.0
osm_name_Blackberry Lane,0.0
osm_name_Blackditch Court,0.0
osm_name_Blackditch Road,0.0
osm_name_Blackhall Place,0.0
osm_name_Belton Park Avenue,0.0
osm_name_Blackheath Avenue,0.0
osm_name_Blackheath Court,0.0
osm_name_Blackheath Drive,0.0
osm_name_Blackheath Gardens,0.0
osm_name_Blackheath Grove,0.0
osm_name_Blackheath Park,0.0
osm_name_Blackhorse Avenue,0.0
osm_name_Blackhorse Bridge,0.0
osm_name_Ailesbury Road,0.0
osm_name_Blackpitts,0.0
osm_name_Blackwater Road,0.0
osm_name_Blackhall Street,0.0
osm_name_Airfield Park,0.0
osm_name_Belton Park Road,0.0
osm_name_Belton Park Villas,0.0
osm_name_Belvedere Avenue,0.0
osm_name_Belvedere Court,0.0
osm_name_Belvedere Place,0.0
osm_name_Belvidere Court,0.0
osm_name_Belvidere Road,0.0
osm_name_Belview,0.0
osm_name_Belville,0.0
osm_name_Benbulbin Avenue,0.0
osm_name_Berkeley Terrace,0.0
osm_name_Benburb Street,0.0
osm_name_Beneavin Drive,0.0
osm_name_Beneavin Road,0.0
osm_name_Benmadigan Road,0.0
osm_name_Benson Street,0.0
osm_name_Beresford Lane,0.0
osm_name_Beresford Place,0.0
osm_name_Beresford Street,0.0
osm_name_Berkeley Avenue,0.0
osm_name_Berkeley Road,0.0
osm_name_Berkeley Street,0.0
osm_name_Benbulbin Road,0.0
osm_name_Grosvenor Lodge,0.0
osm_name_Grosvenor Park,0.0
osm_name_Grosvenor Place,0.0
osm_name_Addison Road,0.0
osm_name_Grosvenor Road Roundabout,0.0
osm_name_Grosvenor Square,0.0
osm_name_Grove Avenue,0.0
osm_name_Grove Lane,0.0
osm_name_Grove Park,0.0
osm_name_Grove Park Avenue,0.0
osm_name_Dartmouth Square East,0.0
osm_name_Grove Road,0.0
osm_name_Grove Village,0.0
osm_name_Guild Street,0.0
osm_name_Guildford Place,0.0
osm_name_Haddington Lane,0.0
osm_name_Haddington Place,0.0
osm_name_Haddington Road,0.0
osm_name_Haddon Road,0.0
osm_name_Hagan's Court,0.0
osm_name_Halliday Road,0.0
osm_name_Halliday Square,0.0
osm_name_Grove Park Road,0.0
osm_name_Greenmount Lane,0.0
osm_name_Greenmount Office Park,0.0
osm_name_Greenmount Road,0.0
osm_name_Greenore Court,0.0
osm_name_Greenore Terrace,0.0
osm_name_Greenville Avenue,0.0
osm_name_Greenville Terrace,0.0
osm_name_Grenville Lane,0.0
osm_name_Grenville Parade,0.0
osm_name_Grenville Street,0.0
osm_name_Grosvenor Lane,0.0
osm_name_Griffith Avenue Extension,0.0
osm_name_Griffith Court,0.0
osm_name_Griffith Crescent,0.0
osm_name_Griffith Downs,0.0
osm_name_Griffith Drive,0.0
osm_name_Griffith Heights,0.0
osm_name_Griffith Lawns,0.0
osm_name_Griffith Parade,0.0
osm_name_Griffith Road,0.0
osm_name_Griffith Walk,0.0
osm_name_Adelaide,0.0
osm_name_Griffith Avenue,0.0
osm_name_Hardwicke Lane,0.0
osm_name_Hardwicke Place,0.0
osm_name_Hardwicke Street,0.0
osm_name_Harman Street,0.0
osm_name_Harmonstown Avenue,0.0
osm_name_Harmonstown Road,0.0
osm_name_Harmony Row,0.0
osm_name_Harold Bridge Court,0.0
osm_name_Harold Road,0.0
osm_name_Harold's Cross Cottages,0.0
osm_name_Halston Street,0.0
osm_name_Haroldville Avenue,0.0
osm_name_Harrington Street,0.0
osm_name_Harrison Row,0.0
